source,target,weight
3645,5107,1.0
3645,5568,1.0
3646,4376,1.0
3646,4381,1.0
3646,5536,1.0
3647,4627,1.0
3648,4430,1.0
3648,4510,1.0
3648,5295,1.0
3649,3728,1.0
3649,5986,1.0
3650,5119,1.0
3651,4575,1.0
3651,4780,1.0
3651,5923,1.0
3652,4135,1.0
3652,4834,1.0
3652,4948,1.0
3652,5156,1.0
3653,5178,1.0
3654,3873,1.0
3654,3969,1.0
3654,4027,1.0
3654,4552,1.0
3654,5185,1.0
3654,5539,1.0
3654,5800,1.0
3655,5329,1.0
3655,5875,1.0
3655,5972,1.0
3656,4992,1.0
3656,5439,1.0
3656,5939,1.0
3657,3949,1.0
3657,5431,1.0
3657,5789,1.0
3658,3909,1.0
3658,4230,1.0
3658,5048,1.0
3659,4588,1.0
3659,4909,1.0
3659,5281,1.0
3659,5364,1.0
3660,4361,1.0
3660,4614,1.0
3660,5986,1.0
3661,3716,1.0
3661,3817,1.0
3661,3888,1.0
3661,4072,1.0
3661,4263,1.0
3661,4546,1.0
3661,4559,1.0
3661,5233,1.0
3661,5526,1.0
3661,5850,1.0
3662,3869,1.0
3662,5132,1.0
3663,3675,1.0
3663,3771,1.0
3663,5687,1.0
3664,4301,1.0
3664,4572,1.0
3664,5929,1.0
3665,4520,1.0
3665,4666,1.0
3665,5080,1.0
3665,5346,1.0
3666,3780,1.0
3666,4382,1.0
3666,4998,1.0
3666,5667,1.0
3667,3727,1.0
3667,4367,1.0
3667,4542,1.0
3667,4992,1.0
3667,5439,1.0
3667,5464,1.0
3668,4274,1.0
3668,5904,1.0
3669,3852,1.0
3669,4046,1.0
3669,4256,1.0
3669,4411,1.0
3669,4819,1.0
3669,4822,1.0
3669,4828,1.0
3669,4872,1.0
3669,4901,1.0
3669,5165,1.0
3669,5178,1.0
3669,5393,1.0
3669,5426,1.0
3669,5478,1.0
3669,5483,1.0
3669,5566,1.0
3669,5582,1.0
3669,5725,1.0
3669,5897,1.0
3670,5045,1.0
3670,5906,1.0
3671,4443,1.0
3671,4519,1.0
3671,5149,1.0
3671,5409,1.0
3672,4213,1.0
3672,5894,1.0
3673,5484,1.0
3673,5737,1.0
3673,5908,1.0
3674,4682,1.0
3674,5587,1.0
3674,5898,1.0
3675,3771,1.0
3675,3959,1.0
3675,4462,1.0
3675,4647,1.0
3675,5588,1.0
3675,5839,1.0
3676,5064,1.0
3676,5352,1.0
3677,3901,1.0
3677,4048,1.0
3677,4131,1.0
3678,3720,1.0
3678,3910,1.0
3678,4449,1.0
3678,4638,1.0
3678,5418,1.0
3678,5622,1.0
3678,5783,1.0
3679,4793,1.0
3679,5395,1.0
3680,4862,1.0
3680,5244,1.0
3680,5944,1.0
3681,4904,1.0
3681,4905,1.0
3682,4235,1.0
3682,4376,1.0
3682,5430,1.0
3682,5474,1.0
3682,5564,1.0
3683,3753,1.0
3684,5323,1.0
3685,3870,1.0
3685,3931,1.0
3685,4189,1.0
3685,4214,1.0
3685,4744,1.0
3686,4231,1.0
3686,5108,1.0
3686,5935,1.0
3687,4117,1.0
3687,4316,1.0
3687,4885,1.0
3687,5916,1.0
3688,3777,1.0
3688,5164,1.0
3688,5458,1.0
3688,5732,1.0
3689,4584,1.0
3689,4609,1.0
3690,3799,1.0
3690,3944,1.0
3690,5964,1.0
3691,4396,1.0
3692,3814,1.0
3692,5125,1.0
3693,4641,1.0
3693,5514,1.0
3693,5787,1.0
3694,5555,1.0
3695,4014,1.0
3695,5317,1.0
3695,5333,1.0
3696,4361,1.0
3696,4793,1.0
3696,5093,1.0
3697,4118,1.0
3697,4642,1.0
3697,4958,1.0
3697,5040,1.0
3697,5326,1.0
3698,4300,1.0
3699,4333,1.0
3699,4708,1.0
3700,4680,1.0
3700,5870,1.0
3701,4283,1.0
3701,4352,1.0
3701,4866,1.0
3701,5300,1.0
3702,4168,1.0
3702,4794,1.0
3703,4875,1.0
3703,5441,1.0
3704,3902,1.0
3705,5177,1.0
3705,5182,1.0
3705,5608,1.0
3706,3834,1.0
3706,3982,1.0
3706,5312,1.0
3707,3726,1.0
3707,4637,1.0
3708,4238,1.0
3708,5356,1.0
3708,5896,1.0
3709,3962,1.0
3709,5122,1.0
3710,5001,1.0
3710,5433,1.0
3710,5945,1.0
3711,4618,1.0
3712,3877,1.0
3712,3928,1.0
3712,5715,1.0
3713,3785,1.0
3714,5700,1.0
3714,5972,1.0
3715,4028,1.0
3715,4695,1.0
3715,5539,1.0
3715,5991,1.0
3716,4645,1.0
3716,5399,1.0
3717,3931,1.0
3717,4137,1.0
3718,5333,1.0
3718,5484,1.0
3719,5383,1.0
3719,5491,1.0
3720,3910,1.0
3720,3983,1.0
3720,4449,1.0
3720,4638,1.0
3720,4641,1.0
3720,4924,1.0
3720,5622,1.0
3720,5783,1.0
3722,5760,1.0
3723,4807,1.0
3724,5085,1.0
3725,3861,1.0
3725,3881,1.0
3725,4153,1.0
3726,3893,1.0
3726,5100,1.0
3727,4367,1.0
3727,4542,1.0
3727,4639,1.0
3727,5287,1.0
3727,5464,1.0
3729,4331,1.0
3729,5010,1.0
3729,5247,1.0
3730,4430,1.0
3730,4587,1.0
3730,4679,1.0
3730,5268,1.0
3731,4075,1.0
3732,4346,1.0
3732,4573,1.0
3732,5253,1.0
3732,5647,1.0
3732,5753,1.0
3732,5764,1.0
3732,5901,1.0
3733,4320,1.0
3733,5760,1.0
3734,4972,1.0
3734,5718,1.0
3735,5721,1.0
3736,4686,1.0
3736,4809,1.0
3736,5439,1.0
3736,5643,1.0
3738,3775,1.0
3738,5199,1.0
3739,4589,1.0
3739,4638,1.0
3739,4989,1.0
3739,5703,1.0
3740,5828,1.0
3741,4706,1.0
3741,4959,1.0
3742,4486,1.0
3742,4576,1.0
3742,4693,1.0
3742,5167,1.0
3743,4172,1.0
3743,4502,1.0
3743,5881,1.0
3744,3903,1.0
3745,4061,1.0
3746,4224,1.0
3746,5421,1.0
3747,4165,1.0
3747,4268,1.0
3747,5471,1.0
3748,5262,1.0
3749,4446,1.0
3749,5442,1.0
3749,5534,1.0
3749,5640,1.0
3749,5694,1.0
3750,4377,1.0
3750,4702,1.0
3751,3963,1.0
3751,4485,1.0
3751,5530,1.0
3752,3834,1.0
3752,5014,1.0
3753,5367,1.0
3753,5887,1.0
3754,4852,1.0
3754,4972,1.0
3754,5290,1.0
3755,4898,1.0
3755,5103,1.0
3755,5963,1.0
3756,4451,1.0
3756,4512,1.0
3756,4607,1.0
3756,4711,1.0
3756,5521,1.0
3756,5714,1.0
3757,5398,1.0
3757,5432,1.0
3757,5824,1.0
3758,5038,1.0
3758,5448,1.0
3759,4612,1.0
3759,4830,1.0
3759,4930,1.0
3759,4988,1.0
3759,5654,1.0
3760,3812,1.0
3760,3880,1.0
3760,4654,1.0
3761,4175,1.0
3761,5154,1.0
3761,5353,1.0
3763,4073,1.0
3763,4978,1.0
3763,5457,1.0
3763,5758,1.0
3764,3837,1.0
3764,4185,1.0
3765,3859,1.0
3765,3966,1.0
3765,5323,1.0
3766,4410,1.0
3766,4581,1.0
3766,4792,1.0
3766,4934,1.0
3766,5557,1.0
3767,4389,1.0
3767,4767,1.0
3768,3886,1.0
3768,4833,1.0
3768,5073,1.0
3768,5453,1.0
3769,5131,1.0
3769,5246,1.0
3770,5539,1.0
3771,3959,1.0
3771,4154,1.0
3771,4647,1.0
3771,5588,1.0
3772,4179,1.0
3772,4657,1.0
3772,4766,1.0
3772,5156,1.0
3772,5382,1.0
3772,5975,1.0
3773,5141,1.0
3773,5326,1.0
3774,4219,1.0
3774,5202,1.0
3775,3971,1.0
3775,4566,1.0
3775,4619,1.0
3775,4673,1.0
3776,4280,1.0
3776,5223,1.0
3776,5533,1.0
3777,4257,1.0
3777,5164,1.0
3777,5458,1.0
3777,5732,1.0
3778,3878,1.0
3778,5928,1.0
3779,4182,1.0
3779,4779,1.0
3779,5031,1.0
3779,5130,1.0
3780,4382,1.0
3780,4582,1.0
3780,4998,1.0
3780,5111,1.0
3780,5391,1.0
3780,5520,1.0
3780,5667,1.0
3781,4029,1.0
3781,4663,1.0
3781,4893,1.0
3781,5159,1.0
3781,5210,1.0
3782,4201,1.0
3782,4244,1.0
3782,4490,1.0
3782,4841,1.0
3782,5416,1.0
3783,4280,1.0
3783,5123,1.0
3783,5210,1.0
3783,5533,1.0
3784,4587,1.0
3784,5355,1.0
3784,5432,1.0
3785,5947,1.0
3786,4876,1.0
3786,5326,1.0
3786,5531,1.0
3786,5537,1.0
3787,4531,1.0
3787,5770,1.0
3788,4749,1.0
3789,3926,1.0
3789,4317,1.0
3790,4651,1.0
3790,5563,1.0
3791,4442,1.0
3791,5614,1.0
3792,4284,1.0
3793,5113,1.0
3793,5128,1.0
3794,4840,1.0
3794,5048,1.0
3794,5739,1.0
3795,3901,1.0
3795,4521,1.0
3795,5387,1.0
3796,5233,1.0
3796,5949,1.0
3797,3919,1.0
3797,4052,1.0
3797,5192,1.0
3797,5596,1.0
3798,3829,1.0
3798,3964,1.0
3798,4919,1.0
3798,5656,1.0
3799,5196,1.0
3799,5848,1.0
3799,5942,1.0
3799,5964,1.0
3800,5712,1.0
3801,5615,1.0
3802,4636,1.0
3802,5605,1.0
3803,4282,1.0
3803,4408,1.0
3803,4714,1.0
3804,4395,1.0
3804,4834,1.0
3804,5156,1.0
3804,5773,1.0
3805,3850,1.0
3805,4032,1.0
3805,4247,1.0
3805,4761,1.0
3805,5248,1.0
3806,4068,1.0
3806,4441,1.0
3806,4710,1.0
3807,3922,1.0
3807,4911,1.0
3807,5980,1.0
3808,4043,1.0
3808,4279,1.0
3808,5135,1.0
3809,5615,1.0
3810,4220,1.0
3811,5231,1.0
3812,4329,1.0
3812,4391,1.0
3813,4635,1.0
3813,4924,1.0
3813,5190,1.0
3813,5665,1.0
3814,5125,1.0
3815,4486,1.0
3815,4910,1.0
3816,4435,1.0
3816,5083,1.0
3816,5485,1.0
3817,5695,1.0
3818,5621,1.0
3818,5871,1.0
3819,4860,1.0
3819,5107,1.0
3820,4739,1.0
3820,5002,1.0
3820,5061,1.0
3820,5777,1.0
3820,5841,1.0
3820,5920,1.0
3821,4601,1.0
3821,4897,1.0
3821,4939,1.0
3821,5319,1.0
3821,5811,1.0
3822,3862,1.0
3822,3990,1.0
3822,5019,1.0
3822,5959,1.0
3823,3948,1.0
3823,4625,1.0
3823,4991,1.0
3824,4086,1.0
3824,4808,1.0
3825,4146,1.0
3825,4362,1.0
3825,4937,1.0
3825,5504,1.0
3825,5876,1.0
3826,4239,1.0
3826,4688,1.0
3826,5544,1.0
3827,5407,1.0
3827,5724,1.0
3828,5224,1.0
3828,5655,1.0
3828,5778,1.0
3828,5980,1.0
3829,3964,1.0
3829,4204,1.0
3829,5687,1.0
3829,5835,1.0
3829,5971,1.0
3830,4018,1.0
3830,4854,1.0
3830,5459,1.0
3831,4127,1.0
3831,5184,1.0
3831,5765,1.0
3832,5132,1.0
3832,5872,1.0
3833,4753,1.0
3834,3835,1.0
3834,5133,1.0
3834,5619,1.0
3835,5133,1.0
3836,4679,1.0
3836,4750,1.0
3836,5532,1.0
3836,5793,1.0
3837,5064,1.0
3837,5787,1.0
3838,5452,1.0
3838,5680,1.0
3838,5698,1.0
3839,3887,1.0
3839,4662,1.0
3839,5148,1.0
3840,4023,1.0
3840,4864,1.0
3840,5513,1.0
3841,4198,1.0
3841,4384,1.0
3841,5238,1.0
3841,5353,1.0
3841,5433,1.0
3842,5298,1.0
3843,5598,1.0
3844,5711,1.0
3844,5921,1.0
3845,4164,1.0
3845,5737,1.0
3846,4034,1.0
3846,4173,1.0
3847,4803,1.0
3847,5111,1.0
3848,3873,1.0
3848,3882,1.0
3848,5692,1.0
3849,4317,1.0
3849,4876,1.0
3849,5716,1.0
3849,5817,1.0
3850,4247,1.0
3850,4814,1.0
3850,5248,1.0
3851,4183,1.0
3851,4197,1.0
3851,5687,1.0
3851,5976,1.0
3851,5992,1.0
3852,3972,1.0
3852,4046,1.0
3852,5393,1.0
3853,4721,1.0
3853,4725,1.0
3853,4879,1.0
3853,4914,1.0
3853,5487,1.0
3854,4687,1.0
3854,4734,1.0
3854,4845,1.0
3855,5040,1.0
3857,5911,1.0
3858,3945,1.0
3858,4203,1.0
3858,4256,1.0
3858,4654,1.0
3858,4701,1.0
3858,5392,1.0
3858,5825,1.0
3859,4616,1.0
3860,5042,1.0
3861,3881,1.0
3861,4153,1.0
3862,4594,1.0
3862,4832,1.0
3863,4007,1.0
3863,4481,1.0
3863,5415,1.0
3863,5676,1.0
3864,4280,1.0
3864,4951,1.0
3864,5230,1.0
3864,5533,1.0
3864,5565,1.0
3865,3974,1.0
3865,5282,1.0
3865,5389,1.0
3867,4127,1.0
3867,5081,1.0
3868,4840,1.0
3868,5332,1.0
3868,5696,1.0
3869,3895,1.0
3869,4445,1.0
3869,4530,1.0
3869,5125,1.0
3869,5132,1.0
3869,5248,1.0
3869,5413,1.0
3869,5572,1.0
3870,4723,1.0
3870,5016,1.0
3870,5738,1.0
3870,5826,1.0
3871,5529,1.0
3872,4285,1.0
3872,4678,1.0
3872,5939,1.0
3872,5966,1.0
3873,3969,1.0
3873,4697,1.0
3873,5539,1.0
3873,5618,1.0
3873,5800,1.0
3874,4580,1.0
3874,5027,1.0
3874,5479,1.0
3875,4279,1.0
3875,5384,1.0
3876,5993,1.0
3877,3928,1.0
3877,5418,1.0
3877,5715,1.0
3877,5792,1.0
3877,5996,1.0
3878,4990,1.0
3878,5919,1.0
3878,5928,1.0
3879,4009,1.0
3880,4578,1.0
3880,4654,1.0
3880,5064,1.0
3881,4792,1.0
3882,5537,1.0
3882,5798,1.0
3883,5526,1.0
3884,5575,1.0
3884,5610,1.0
3884,5723,1.0
3885,3893,1.0
3885,4934,1.0
3885,5154,1.0
3886,4197,1.0
3887,4557,1.0
3887,5148,1.0
3887,5984,1.0
3888,4072,1.0
3888,4149,1.0
3888,4546,1.0
3888,5070,1.0
3888,5233,1.0
3888,5847,1.0
3888,5850,1.0
3888,5987,1.0
3889,4553,1.0
3889,5576,1.0
3890,5027,1.0
3890,5479,1.0
3891,4763,1.0
3891,4771,1.0
3891,4994,1.0
3893,4637,1.0
3893,5113,1.0
3893,5759,1.0
3894,4498,1.0
3897,5261,1.0
3898,4491,1.0
3898,5916,1.0
3899,4097,1.0
3899,4441,1.0
3899,4799,1.0
3900,4028,1.0
3900,4151,1.0
3900,4695,1.0
3900,5635,1.0
3903,4119,1.0
3903,5375,1.0
3903,5718,1.0
3903,5970,1.0
3904,4570,1.0
3904,5904,1.0
3904,5942,1.0
3905,4014,1.0
3905,5054,1.0
3905,5317,1.0
3905,5433,1.0
3905,5956,1.0
3906,4234,1.0
3906,5516,1.0
3907,4505,1.0
3907,4902,1.0
3907,5391,1.0
3907,5844,1.0
3908,4646,1.0
3909,4176,1.0
3909,4502,1.0
3909,5168,1.0
3909,5293,1.0
3909,5611,1.0
3910,4220,1.0
3910,5878,1.0
3912,4829,1.0
3913,5237,1.0
3913,5472,1.0
3914,4089,1.0
3914,4243,1.0
3914,4486,1.0
3914,5382,1.0
3915,4765,1.0
3916,5051,1.0
3916,5716,1.0
3917,4458,1.0
3917,4554,1.0
3917,5003,1.0
3917,5449,1.0
3918,4057,1.0
3918,5177,1.0
3918,5608,1.0
3918,5695,1.0
3918,5720,1.0
3919,4052,1.0
3919,5254,1.0
3920,4261,1.0
3920,4456,1.0
3920,5198,1.0
3920,5258,1.0
3920,5446,1.0
3921,4914,1.0
3922,4644,1.0
3923,4762,1.0
3923,4961,1.0
3924,5037,1.0
3924,5936,1.0
3925,4359,1.0
3925,4793,1.0
3925,4949,1.0
3926,4061,1.0
3926,4317,1.0
3927,4502,1.0
3927,4505,1.0
3928,5665,1.0
3928,5715,1.0
3928,5792,1.0
3929,4406,1.0
3930,3978,1.0
3930,4994,1.0
3931,4208,1.0
3931,4266,1.0
3931,5626,1.0
3932,4536,1.0
3932,5795,1.0
3932,5816,1.0
3933,3984,1.0
3933,4614,1.0
3933,4963,1.0
3934,3941,1.0
3934,4989,1.0
3934,5810,1.0
3935,4587,1.0
3935,4653,1.0
3937,4331,1.0
3937,4692,1.0
3937,4696,1.0
3938,3940,1.0
3938,4827,1.0
3938,5023,1.0
3938,5150,1.0
3938,5485,1.0
3938,5627,1.0
3938,5859,1.0
3938,5912,1.0
3939,4195,1.0
3939,4548,1.0
3940,5023,1.0
3940,5371,1.0
3941,4428,1.0
3941,4675,1.0
3942,4814,1.0
3944,5432,1.0
3945,3946,1.0
3945,5589,1.0
3945,5897,1.0
3946,5544,1.0
3946,5897,1.0
3947,5717,1.0
3947,5759,1.0
3948,4291,1.0
3948,4625,1.0
3948,5218,1.0
3949,4594,1.0
3949,4945,1.0
3950,5438,1.0
3951,5163,1.0
3951,5402,1.0
3951,5456,1.0
3951,5734,1.0
3952,4678,1.0
3952,5726,1.0
3954,4085,1.0
3954,4515,1.0
3954,4824,1.0
3955,5207,1.0
3956,4632,1.0
3956,5185,1.0
3956,5436,1.0
3958,5086,1.0
3958,5157,1.0
3958,5880,1.0
3958,5994,1.0
3960,4162,1.0
3960,4544,1.0
3961,4481,1.0
3961,5422,1.0
3962,4181,1.0
3962,5122,1.0
3962,5234,1.0
3962,5396,1.0
3963,4485,1.0
3963,5530,1.0
3965,4640,1.0
3965,4740,1.0
3965,5789,1.0
3966,5323,1.0
3967,4271,1.0
3968,4878,1.0
3968,5083,1.0
3968,5337,1.0
3969,4278,1.0
3969,4395,1.0
3969,4697,1.0
3969,5539,1.0
3969,5800,1.0
3970,4828,1.0
3971,4022,1.0
3971,4862,1.0
3971,5764,1.0
3972,5352,1.0
3973,4412,1.0
3973,4452,1.0
3973,4666,1.0
3974,4705,1.0
3974,5389,1.0
3974,5391,1.0
3975,4160,1.0
3975,4636,1.0
3975,5417,1.0
3976,5375,1.0
3977,4308,1.0
3977,5274,1.0
3978,4994,1.0
3978,5153,1.0
3979,4025,1.0
3979,4316,1.0
3979,5063,1.0
3979,5213,1.0
3980,4300,1.0
3980,4304,1.0
3980,5480,1.0
3980,5829,1.0
3980,5884,1.0
3981,4248,1.0
3981,4578,1.0
3981,4773,1.0
3982,4040,1.0
3982,5864,1.0
3983,4404,1.0
3984,4050,1.0
3984,4930,1.0
3986,4113,1.0
3986,5261,1.0
3986,5547,1.0
3987,4088,1.0
3987,4303,1.0
3987,5900,1.0
3988,4653,1.0
3988,5130,1.0
3989,5256,1.0
3989,5871,1.0
3990,4388,1.0
3990,5959,1.0
3992,5402,1.0
3993,4240,1.0
3993,5066,1.0
3993,5984,1.0
3994,4531,1.0
3994,5283,1.0
3994,5541,1.0
3994,5590,1.0
3994,5620,1.0
3994,5770,1.0
3996,5449,1.0
3997,4128,1.0
3997,4750,1.0
3998,4724,1.0
3998,5518,1.0
3999,4865,1.0
3999,5519,1.0
3999,5523,1.0
4000,5797,1.0
4001,4750,1.0
4001,5058,1.0
4001,5793,1.0
4003,4844,1.0
4004,4775,1.0
4004,5059,1.0
4005,5745,1.0
4006,4652,1.0
4006,5075,1.0
4007,4481,1.0
4007,5070,1.0
4007,5415,1.0
4008,4391,1.0
4008,4743,1.0
4008,4989,1.0
4008,5921,1.0
4008,5981,1.0
4009,4186,1.0
4009,4846,1.0
4009,5269,1.0
4010,4583,1.0
4011,5068,1.0
4011,5451,1.0
4011,5852,1.0
4012,5988,1.0
4013,4015,1.0
4013,5544,1.0
4014,4912,1.0
4014,5054,1.0
4014,5473,1.0
4015,5544,1.0
4016,4218,1.0
4016,4601,1.0
4017,5378,1.0
4017,5660,1.0
4020,4169,1.0
4020,5094,1.0
4020,5472,1.0
4021,4653,1.0
4022,4918,1.0
4022,5238,1.0
4023,4066,1.0
4023,4430,1.0
4023,5513,1.0
4024,5141,1.0
4025,4270,1.0
4025,4450,1.0
4025,5063,1.0
4025,5365,1.0
4026,4767,1.0
4026,4805,1.0
4026,4831,1.0
4026,5811,1.0
4027,4826,1.0
4027,5052,1.0
4028,4151,1.0
4028,4695,1.0
4028,4908,1.0
4028,5009,1.0
4028,5500,1.0
4028,5948,1.0
4029,5757,1.0
4030,4488,1.0
4030,5028,1.0
4030,5032,1.0
4030,5605,1.0
4031,4629,1.0
4031,5831,1.0
4032,4247,1.0
4032,4761,1.0
4032,5248,1.0
4033,5939,1.0
4034,5972,1.0
4035,4585,1.0
4035,5601,1.0
4036,4799,1.0
4036,5696,1.0
4037,5270,1.0
4038,4307,1.0
4038,5219,1.0
4038,5870,1.0
4039,4829,1.0
4039,5012,1.0
4039,5180,1.0
4039,5188,1.0
4040,4319,1.0
4040,4480,1.0
4040,4676,1.0
4040,5731,1.0
4041,4188,1.0
4041,4374,1.0
4041,4599,1.0
4041,4983,1.0
4041,5634,1.0
4041,5673,1.0
4041,5999,1.0
4042,4061,1.0
4042,4085,1.0
4042,5889,1.0
4043,4762,1.0
4043,5020,1.0
4043,5056,1.0
4043,5135,1.0
4043,5657,1.0
4043,5751,1.0
4044,4484,1.0
4045,4238,1.0
4045,4702,1.0
4045,5333,1.0
4046,4853,1.0
4047,4174,1.0
4047,4274,1.0
4047,4850,1.0
4047,5280,1.0
4047,5430,1.0
4048,4449,1.0
4048,5722,1.0
4049,4224,1.0
4049,5561,1.0
4050,4426,1.0
4050,4963,1.0
4051,4953,1.0
4051,5214,1.0
4052,4928,1.0
4052,5596,1.0
4053,4467,1.0
4054,4147,1.0
4054,4489,1.0
4054,5561,1.0
4054,5785,1.0
4056,4288,1.0
4057,5484,1.0
4057,5608,1.0
4057,5886,1.0
4058,4344,1.0
4058,4718,1.0
4058,5160,1.0
4058,5274,1.0
4059,4245,1.0
4059,4791,1.0
4059,4945,1.0
4059,5071,1.0
4059,5074,1.0
4059,5481,1.0
4059,5858,1.0
4060,4250,1.0
4060,4671,1.0
4060,5204,1.0
4061,5889,1.0
4063,4797,1.0
4063,5162,1.0
4065,4994,1.0
4065,5894,1.0
4066,4652,1.0
4066,4982,1.0
4067,4285,1.0
4067,4700,1.0
4068,4100,1.0
4068,5092,1.0
4068,5574,1.0
4068,5742,1.0
4069,4270,1.0
4069,5414,1.0
4070,4098,1.0
4070,4605,1.0
4070,5047,1.0
4071,4846,1.0
4071,5057,1.0
4072,4243,1.0
4072,4481,1.0
4072,5233,1.0
4072,5850,1.0
4073,5457,1.0
4073,5707,1.0
4073,5758,1.0
4073,5804,1.0
4074,5034,1.0
4076,4236,1.0
4076,5406,1.0
4076,5580,1.0
4077,4154,1.0
4077,4459,1.0
4077,4816,1.0
4078,5102,1.0
4079,4307,1.0
4079,4336,1.0
4079,5104,1.0
4079,5401,1.0
4080,5222,1.0
4080,5770,1.0
4081,5373,1.0
4081,5665,1.0
4082,4095,1.0
4082,4908,1.0
4082,5783,1.0
4084,4337,1.0
4084,4527,1.0
4084,4706,1.0
4084,5145,1.0
4085,4506,1.0
4085,5905,1.0
4086,5005,1.0
4086,5673,1.0
4086,5813,1.0
4087,4099,1.0
4087,4106,1.0
4087,4375,1.0
4088,4245,1.0
4088,4303,1.0
4088,4564,1.0
4088,5259,1.0
4089,4824,1.0
4090,4344,1.0
4091,4463,1.0
4091,4788,1.0
4091,4965,1.0
4092,4393,1.0
4092,5301,1.0
4092,5484,1.0
4092,5886,1.0
4093,4232,1.0
4093,5594,1.0
4093,5740,1.0
4094,4170,1.0
4095,4989,1.0
4095,5903,1.0
4096,4690,1.0
4096,5018,1.0
4097,5073,1.0
4098,5518,1.0
4099,5128,1.0
4099,5734,1.0
4100,4158,1.0
4100,5405,1.0
4100,5427,1.0
4100,5574,1.0
4100,5742,1.0
4102,4312,1.0
4102,4757,1.0
4102,5600,1.0
4103,4894,1.0
4103,5739,1.0
4104,4252,1.0
4104,4348,1.0
4104,5194,1.0
4104,5511,1.0
4105,4758,1.0
4105,5139,1.0
4105,5544,1.0
4106,4647,1.0
4106,4888,1.0
4106,5629,1.0
4107,5278,1.0
4107,5855,1.0
4108,4848,1.0
4109,5110,1.0
4109,5146,1.0
4109,5212,1.0
4109,5822,1.0
4110,4330,1.0
4110,4407,1.0
4110,5717,1.0
4111,4473,1.0
4111,4757,1.0
4111,4981,1.0
4112,4424,1.0
4112,4647,1.0
4112,4764,1.0
4113,5547,1.0
4114,5432,1.0
4115,4607,1.0
4116,4192,1.0
4116,4287,1.0
4116,5184,1.0
4116,5257,1.0
4116,5331,1.0
4116,5688,1.0
4117,5916,1.0
4118,5124,1.0
4118,5147,1.0
4118,5690,1.0
4119,4683,1.0
4119,4899,1.0
4119,5271,1.0
4120,4278,1.0
4120,4715,1.0
4121,5842,1.0
4121,5971,1.0
4122,4481,1.0
4122,5422,1.0
4124,5056,1.0
4124,5657,1.0
4125,4215,1.0
4126,4523,1.0
4126,5296,1.0
4126,5397,1.0
4127,4185,1.0
4127,4354,1.0
4127,4607,1.0
4127,4707,1.0
4127,5119,1.0
4127,5136,1.0
4127,5467,1.0
4127,5714,1.0
4127,5765,1.0
4128,5791,1.0
4129,4313,1.0
4129,4321,1.0
4129,4323,1.0
4129,4335,1.0
4129,4727,1.0
4129,4734,1.0
4129,5311,1.0
4129,5955,1.0
4130,4265,1.0
4131,5011,1.0
4131,5015,1.0
4132,4854,1.0
4132,5193,1.0
4133,4259,1.0
4133,4361,1.0
4134,5372,1.0
4134,5581,1.0
4134,5669,1.0
4135,5156,1.0
4135,5973,1.0
4135,5975,1.0
4136,5589,1.0
4136,5621,1.0
4136,5719,1.0
4136,5732,1.0
4137,4248,1.0
4137,4249,1.0
4137,4774,1.0
4137,5016,1.0
4137,5419,1.0
4137,5851,1.0
4138,4672,1.0
4138,5169,1.0
4138,5197,1.0
4139,4479,1.0
4139,5384,1.0
4140,4858,1.0
4140,5609,1.0
4141,4394,1.0
4141,5606,1.0
4142,4860,1.0
4143,5851,1.0
4144,4742,1.0
4145,4209,1.0
4145,4997,1.0
4145,5548,1.0
4145,5665,1.0
4146,4362,1.0
4146,4937,1.0
4147,4686,1.0
4147,4690,1.0
4147,4725,1.0
4147,5774,1.0
4147,5912,1.0
4149,4211,1.0
4149,4292,1.0
4149,4472,1.0
4149,4546,1.0
4149,4645,1.0
4149,5070,1.0
4149,5850,1.0
4149,5987,1.0
4150,5932,1.0
4150,5957,1.0
4151,4438,1.0
4151,5795,1.0
4152,5901,1.0
4153,4301,1.0
4153,4564,1.0
4153,4987,1.0
4154,5042,1.0
4154,5755,1.0
4155,4318,1.0
4155,4420,1.0
4155,4487,1.0
4155,5175,1.0
4156,4453,1.0
4156,5245,1.0
4156,5343,1.0
4156,5349,1.0
4157,5966,1.0
4158,4493,1.0
4158,5574,1.0
4158,5876,1.0
4159,5383,1.0
4160,4514,1.0
4160,4818,1.0
4160,5694,1.0
4160,5845,1.0
4160,5855,1.0
4161,5132,1.0
4161,5536,1.0
4161,5872,1.0
4162,4514,1.0
4162,5941,1.0
4163,4643,1.0
4164,4279,1.0
4164,5782,1.0
4165,4282,1.0
4165,4970,1.0
4166,4539,1.0
4166,4648,1.0
4166,4673,1.0
4166,5254,1.0
4167,4646,1.0
4167,4693,1.0
4168,4794,1.0
4169,5094,1.0
4169,5472,1.0
4169,5785,1.0
4171,4986,1.0
4173,4647,1.0
4173,4807,1.0
4174,4850,1.0
4176,4561,1.0
4176,5293,1.0
4176,5909,1.0
4177,4792,1.0
4178,5335,1.0
4179,4657,1.0
4179,4766,1.0
4179,5156,1.0
4180,5910,1.0
4181,4996,1.0
4181,5086,1.0
4183,4197,1.0
4183,4224,1.0
4183,5976,1.0
4184,4565,1.0
4184,4785,1.0
4184,5004,1.0
4184,5744,1.0
4185,4420,1.0
4185,4814,1.0
4185,5136,1.0
4186,4842,1.0
4186,4846,1.0
4186,5269,1.0
4187,4591,1.0
4187,5762,1.0
4187,5808,1.0
4188,4393,1.0
